ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
83154F6A3FB381A3,electric_bike,2024-01-01 00:32:04.475,2024-01-01 00:33:39.750,W 50 St & 10 Ave,6890.06,W 56 St & 10 Ave,6955.01,40.76473,-73.9813,40.76825,-73.97824,member
5453FE73457E1A83,electric_bike,2024-01-01 00:25:19.026,2024-01-01 00:33:44.352,W 42 St & Dyer Ave,6644.07,W 30 St & 10 Ave,6459.07,40.75898,-73.98302,40.75269,-73.99093,casual
114DB8F853D3A638,electric_bike,2024-01-01 00:16:18.795,2024-01-01 00:33:44.698,48 Ave & 5 St,6212.04,23 Ave & 27 St,7178.02,40.74436,-73.94793,40.77617,-73.91041,casual
C669471A702F088E,classic_bike,2024-01-01 00:24:02.346,2024-01-01 00:33:45.258,Plaza St East & Flatbush Ave,4010.01,Lafayette Ave & St James Pl,4494.04,40.67313,-73.96017,40.68851,-73.95615,casual
FEA67294090E3731,electric_bike,2023-12-31 23:33:38.410,2024-01-01 00:33:45.871,W 42 St & Dyer Ave,6644.07,12 Ave & W 125 St,7886.02,40.75898,-73.98302,40.8183,-73.95213,casual
8F44FDC6B35CF67F,electric_bike,2024-01-01 00:17:08.739,2024-01-01 00:33:46.264,E 20 St & FDR Dr,5886.13,Queens Plaza North & Crescent St,6429.01,40.73321,-73.96626,40.7511,-73.93393,member
872889029E045197,electric_bike,2023-12-31 23:59:38.181,2024-01-01 00:33:47.755,W 43 St & 10 Ave,6756.01,E 11 St & 1 Ave,5746.14,40.76009,-73.98377,40.72954,-73.9742,casual
138B2583F676DA08,electric_bike,2024-01-01 00:32:03.450,2024-01-01 00:33:48.564,Rivington St & Chrystie St,5453.01,Mott St & Prince St,5561.04,40.7211,-73.98128,40.72318,-73.98394,casual
BEFBF291E5DCF811,electric_bike,2024-01-01 00:28:33.077,2024-01-01 00:33:48.966,Greenwich Ave & Charles St,5914.08,W 30 St & 8 Ave,6373.07,40.73524,-73.989,40.74965,-73.98431,member
C806574E249B9958,classic_bike,2024-01-01 00:21:44.687,2024-01-01 00:33:50.983,3 St & Prospect Park West,3865.05,Park Circle & East Dr,3344.02,40.66813,-73.96436,40.65157,-73.96304,member
DB4DA6F122AC235E,electric_bike,2024-01-01 00:16:15.755,2024-01-01 00:33:51.345,Pier 40 - Hudson River Park,5696.03,W 44 St & 11 Ave,6756.05,40.72771,-73.9992,40.76201,-73.98595,casual
6734E69AFB870CB4,electric_bike,2024-01-01 00:19:57.250,2024-01-01 00:33:56.581,W 22 St & 10 Ave,6306.06,E 47 St & 1 Ave,6498.09,40.74692,-73.99293,40.75207,-73.959,casual
C49A5224E32C3955,classic_bike,2024-01-01 00:29:38.645,2024-01-01 00:33:57.846,1 Ave & E 6 St,5626.15,E 2 St & Ave C,5476.03,40.72633,-73.97595,40.72087,-73.97105,member
7800CFECF4346F7F,electric_bike,2024-01-01 00:20:52.643,2024-01-01 00:33:59.219,Frederick Douglass Blvd & W 112 St,7631.23,Morris Ave & E 142 St,7821.01,40.80169,-73.9491,40.81447,-73.91933,member
0879774DDFC85EAF,electric_bike,2024-01-01 00:25:26.560,2024-01-01 00:34:03.607,Carroll St & 5 Ave,4060.09,Dean St & Franklin Ave,4107.13,40.67516,-73.97162,40.67759,-73.94771,casual
4BD891636D0EA6FE,electric_bike,2024-01-01 00:27:08.099,2024-01-01 00:34:09.841,Berkeley Pl & 6 Ave,4134.06,Congress St & Clinton St,4455.10,40.67653,-73.96883,40.68826,-73.98454,casual
9ECC7699689CA21D,electric_bike,2024-01-01 00:29:46.280,2024-01-01 00:34:12.606,W Fordham Rd & Loring Pl N,8590.01,Bailey Ave & W 193 St,8676.01,40.86295,-73.9031,40.87069,-73.90251,member
99D22A7AF23BCE97,electric_bike,2024-01-01 00:12:26.362,2024-01-01 00:34:13.820,Lenox Ave & W 111 St,7602.05,E 54 St & 1 Ave,6608.09,40.79879,-73.94463,40.75626,-73.95561,member
859ECD5BFCF6AAE0,electric_bike,2024-01-01 00:26:34.122,2024-01-01 00:34:15.702,Prospect Park West & 8 St,3722.04,Greenwood Ave & E 4 St,3353.04,40.66515,-73.9669,40.65074,-73.96815,member
A55E1CE1B941B533,electric_bike,2024-01-01 00:25:24.590,2024-01-01 00:34:16.725,Boerum St & Broadway,5004.02,Grove St & Broadway,4526.01,40.70538,-73.94228,40.69047,-73.91799,member
38F705F4E8A6915C,electric_bike,2024-01-01 00:29:17.888,2024-01-01 00:34:18.179,E 10 St & 2 Ave,5746.02,E 1 St & 1 Ave,5593.01,40.72971,-73.97636,40.72335,-73.97825,casual
6B5392E79C36B52C,electric_bike,2024-01-01 00:20:23.730,2024-01-01 00:34:18.302,46 Ave & 5 St,6286.02,Kent Ave & Division Ave,5021.05,40.74731,-73.94667,40.70656,-73.95944,member
4E4E9C3BD8CAD9DE,classic_bike,2024-01-01 00:30:38.508,2024-01-01 00:34:19.013,W 25 St & 6 Ave,6215.04,6 Ave & W 34 St,6364.10,40.74395,-73.98084,40.74964,-73.9777,member
0E79A384BCDE51EF,electric_bike,2024-01-01 00:20:07.644,2024-01-01 00:34:23.189,W 47 St & 9 Ave,6786.02,8 Ave & W 33 St,6450.12,40.76153,-73.97957,40.75155,-73.98314,member
F6D1B7939D725068,classic_bike,2024-01-01 00:28:24.745,2024-01-01 00:34:23.452,Kent Ave & Division Ave,5021.05,Clinton Ave & Flushing Ave,4762.04,40.70656,-73.95944,40.69794,-73.96088,member
5982971044324623,electric_bike,2024-01-01 00:31:25.611,2024-01-01 00:34:25.232,Greenpoint Ave & 47 St,6134.03,48 Ave & 41 St,6101.11,40.7424,-73.91296,40.73986,-73.91845,member
38362D316E8ED01C,electric_bike,2024-01-01 00:26:49.823,2024-01-01 00:34:26.321,Prospect Park West & 8 St,3722.04,Greenwood Ave & E 4 St,3353.04,40.66515,-73.9669,40.65074,-73.96815,member
A6D1B555E2F34DA1,classic_bike,2024-01-01 00:02:47.187,2024-01-01 00:34:26.706,S 5 Pl & S 5 St,5125.03,Hart St & Wyckoff Ave,4971.01,40.71045,-73.95256,40.70488,-73.91466,member
77334B28E767ED6C,electric_bike,2024-01-01 00:29:49.279,2024-01-01 00:34:27.139,E 10 St & 2 Ave,5746.02,E 1 St & 1 Ave,5593.01,40.72971,-73.97636,40.72335,-73.97825,member
0938FF6C39CEE616,electric_bike,2023-12-31 23:41:23.635,2024-01-01 00:34:29.792,W 42 St & Dyer Ave,6644.07,12 Ave & W 125 St,7886.02,40.75898,-73.98302,40.8183,-73.95213,casual
99485024E7C822DF,electric_bike,2024-01-01 00:24:39.025,2024-01-01 00:34:34.296,Crescent St & 30 Ave,6958.06,Steinway St & Ditmars Blvd,7074.01,40.76869,-73.91933,40.77272,-73.90191,member
F28FA6B9C6D7329A,electric_bike,2023-12-31 23:17:34.508,2024-01-01 00:34:36.698,W 111 St & 5 Ave,7587.16,W 111 St & 5 Ave,7587.16,40.79752,-73.94151,40.79752,-73.94151,member
BCBF3D1662DF2ACC,classic_bike,2024-01-01 00:16:10.332,2024-01-01 00:34:39.009,Nelson Ave & 167 St,8183.08,Amsterdam Ave & W 180 St,8353.02,40.8367,-73.92038,40.8474,-73.92511,member
C4F011DE295077ED,electric_bike,2024-01-01 00:17:38.538,2024-01-01 00:34:39.566,Pier 40 - Hudson River Park,5696.03,W 42 St & Dyer Ave,6644.07,40.72771,-73.9992,40.75898,-73.98302,casual
66AED26F906EFB1F,electric_bike,2024-01-01 00:24:24.596,2024-01-01 00:34:42.095,7 Ave S & Bleecker St,5805.07,Little West St & 1 Pl,5001.08,40.73214,-73.99212,40.70569,-74.00427,member
CC25D99C23AECED5,electric_bike,2024-01-01 00:31:18.428,2024-01-01 00:34:45.683,2 Ave & E 125 St,7648.16,E 118 St & 3 Ave,7611.02,40.80256,-73.92724,40.79914,-73.93224,member
7F80338319CD63B2,electric_bike,2024-01-01 00:30:48.270,2024-01-01 00:34:48.677,Pleasant Ave & E 116 St,7450.05,E 115 St & Madison Ave,7599.02,40.79499,-73.92708,40.79894,-73.93773,member
CED40E759F86ACD9,electric_bike,2024-01-01 00:16:39.329,2024-01-01 00:34:50.398,E 9 St & 5 Ave,5872.10,E 7 St & Ave B,5584.05,40.73276,-73.98488,40.72513,-73.97147,member
5EDD676564ECDBD8,classic_bike,2024-01-01 00:12:49.918,2024-01-01 00:34:51.931,W 20 St & 10 Ave,6306.01,W 44 St & 11 Ave,6756.05,40.74569,-73.99351,40.76201,-73.98595,member
14E6B34750ADF8C5,electric_bike,2024-01-01 00:24:56.038,2024-01-01 00:34:56.047,Lenox Ave & W 140 St,7872.03,Broadway & W 165 St,8191.01,40.81725,-73.93212,40.83914,-73.93455,member
32410A763FA89659,electric_bike,2024-01-01 00:16:13.067,2024-01-01 00:34:57.327,Pier 40 - Hudson River Park,5696.03,W 42 St & Dyer Ave,6644.07,40.72771,-73.9992,40.75898,-73.98302,member
5DA137438C2B36E5,electric_bike,2024-01-01 00:29:08.428,2024-01-01 00:34:58.780,35 Ave & 37 St,6563.12,38 St & 30 Ave,6850.01,40.75573,-73.91813,40.76418,-73.9109,casual
C2FAB7F9955CD830,electric_bike,2023-12-31 23:55:29.908,2024-01-01 00:35:05.936,Van Brunt St & Wolcott St,4095.03,E 50 St & Park Ave,6659.10,40.67734,-74.00055,40.75733,-73.96491,member
550FC8419516EEBF,electric_bike,2024-01-01 00:29:46.409,2024-01-01 00:35:08.686,Eastern Pkwy & Franklin Ave (NE Corner),3919.07,Hancock St & Bedford Ave,4255.05,40.67078,-73.9496,40.68217,-73.94619,casual
26AF7F08C9357A30,electric_bike,2024-01-01 00:32:07.169,2024-01-01 00:35:10.218,Columbia St & Rivington St,5365.02,Stanton St & Norfolk St,5445.07,40.7174,-73.97041,40.72075,-73.97605,member
51CE952B2A456A49,electric_bike,2024-01-01 00:24:43.003,2024-01-01 00:35:12.347,Central Park West & W 68 St,7079.06,W 106 St & Central Park West,7606.01,40.77341,-73.96824,40.79818,-73.95229,member
6617F192CA39BDCD,electric_bike,2024-01-01 00:30:35.317,2024-01-01 00:35:13.056,Clinton St & Joralemon St,4605.04,Dean St & Hoyt St,4446.05,40.69239,-73.98263,40.68644,-73.97727,member
E1FB68BFD30016AB,electric_bike,2024-01-01 00:28:46.112,2024-01-01 00:35:13.127,E 1 St & Bowery,5636.13,W 13 St & 5 Ave,5947.04,40.72486,-73.98147,40.73544,-73.98349,member
A830C5C9CCEACE55,classic_bike,2024-01-01 00:33:57.439,2024-01-01 00:35:13.745,8 Ave & W 49 St,6747.07,8 Ave & W 49 St,6747.07,40.76171,-73.97631,40.76171,-73.97631,member
7E049C26534CD2B3,electric_bike,2024-01-01 00:29:03.752,2024-01-01 00:35:14.430,Washington Ave & E 167 St,8068.01,Washington Ave & E 167 St,8068.01,40.8299,-73.90329,40.8299,-73.90329,member
D2BDA04A7E2781DF,electric_bike,2024-01-01 00:25:40.686,2024-01-01 00:35:15.665,Clermont Ave & Park Ave,4692.01,Bergen St & Vanderbilt Ave,4157.10,40.69573,-73.9622,40.67944,-73.95919,member
8DD695CD4CC8B8B8,classic_bike,2024-01-01 00:29:11.275,2024-01-01 00:35:16.766,18 St & 27 Ave,7062.07,Vernon Blvd & 31 Ave,7003.06,40.77277,-73.92162,40.76925,-73.92904,member
6AECC03C251A439E,classic_bike,2024-01-01 00:22:02.595,2024-01-01 00:35:17.162,St Marks Pl & 4 Ave,4249.10,Fulton St & Clermont Ave,4386.05,40.68178,-73.97015,40.68416,-73.96028,casual
77B6A2A4469DC1F6,electric_bike,2024-01-01 00:21:20.614,2024-01-01 00:35:17.477,Prospect Pl & Nostrand Ave,4025.02,Bedford Ave & Fenimore St,3552.09,40.67428,-73.94277,40.65815,-73.94873,casual
0689E991512B30B4,electric_bike,2024-01-01 00:29:47.547,2024-01-01 00:35:19.266,Hudson St & W 13 St,6115.06,E 11 St & Broadway,5829.12,40.74006,-73.99363,40.73262,-73.98096,member
8AE1A89B95438732,electric_bike,2024-01-01 00:26:04.088,2024-01-01 00:35:19.889,Clermont Ave & Park Ave,4692.01,Bergen St & Vanderbilt Ave,4157.10,40.69573,-73.9622,40.67944,-73.95919,member
111791894DA1C319,electric_bike,2024-01-01 00:26:37.122,2024-01-01 00:35:20.260,Broadway & W 61 St,7014.12,Central Park West & W 85 St,7354.01,40.77003,-73.97207,40.78476,-73.96087,member
DF519E269E0A37B7,electric_bike,2024-01-01 00:23:17.431,2024-01-01 00:35:22.328,Withers St & Kingsland Ave,5362.08,Manhattan Ave & Leonard St,5442.09,40.71773,-73.93372,40.72084,-73.94106,member
03C55A8FB37BA2C1,electric_bike,2024-01-01 00:32:08.995,2024-01-01 00:35:22.794,E 22 St & 2 Ave,5971.09,Lexington Ave & E 29 St,6164.09,40.73717,-73.97138,40.74311,-73.97224,member
B85C463B1AD2922E,classic_bike,2024-01-01 00:34:18.724,2024-01-01 00:35:23.168,Prospect Ave & Greenwood Ave,3312.07,Prospect Ave & Vanderbilt St,3426.02,40.65174,-73.96654,40.65337,-73.96682,member
6B45676F45966DDF,electric_bike,2023-12-31 23:59:13.690,2024-01-01 00:35:23.734,8 Ave & W 33 St,6450.12,E 56 St & Madison Ave,6732.01,40.75155,-73.98314,40.76157,-73.96343,casual
93351B3FAD2967C5,electric_bike,2024-01-01 00:32:29.660,2024-01-01 00:35:25.080,S 2 St & Kent Ave,5276.04,Kent Ave & N 7 St,5489.03,40.71473,-73.95786,40.72037,-73.95328,member
0009E1BE75382466,classic_bike,2024-01-01 00:24:12.119,2024-01-01 00:35:29.671,W 181 St & Riverside Dr,8381.04,W 159 St & Edgecombe Ave,8119.05,40.85168,-73.93497,40.8333,-73.93262,member
ACCD2ACDB9D5544D,electric_bike,2023-12-31 23:16:11.790,2024-01-01 00:35:32.970,Douglass St & 4 Ave,4175.14,Adam Clayton Powell Blvd & W 118 St,7670.09,40.67928,-73.97167,40.80437,-73.94386,member
374339B0195FBBD8,electric_bike,2024-01-01 00:21:37.131,2024-01-01 00:35:33.042,Clinton St & Joralemon St,4605.04,Brevoort Pl & Bedford Ave,4181.10,40.69239,-73.98263,40.68012,-73.94585,member
46739027728E180B,electric_bike,2024-01-01 00:25:52.944,2024-01-01 00:35:34.083,Atlantic Ave & Furman St,4614.04,Carroll St & Columbia St,4348.07,40.69165,-73.98873,40.68304,-73.99197,casual
6E0BA9F4A640C396,classic_bike,2024-01-01 00:25:11.824,2024-01-01 00:35:34.140,Flatbush Ave & Eastern Pkwy,3856.03,Parkside Ave & Ocean Ave,3448.02,40.66876,-73.9577,40.65485,-73.95376,casual
3F43ED4BF37DBA1E,electric_bike,2024-01-01 00:30:40.210,2024-01-01 00:35:34.619,Warren St & Court St,4413.08,Columbia St & Kane St,4422.05,40.68637,-73.98305,40.68763,-73.99026,casual
0CBEEAA4A2E9E188,electric_bike,2024-01-01 00:19:03.459,2024-01-01 00:35:35.684,W 78 St & Broadway,7311.07,E 97 St & Madison Ave,7393.09,40.7834,-73.97111,40.7878,-73.94579,member
02AD7BDA528C5D72,classic_bike,2024-01-01 00:30:25.816,2024-01-01 00:35:37.219,W 36 St & 9 Ave,6569.07,W 30 St & 10 Ave,6459.07,40.75462,-73.98428,40.75269,-73.99093,member
F21414EB88CDA216,electric_bike,2024-01-01 00:29:19.647,2024-01-01 00:35:38.038,Lenox Ave & W 126 St,7720.03,Lenox Ave & W 146 St,7910.10,40.80844,-73.93806,40.82111,-73.92952,member
2D9209821101DE4E,electric_bike,2024-01-01 00:22:55.160,2024-01-01 00:35:38.038,W 18 St & 6 Ave,6064.08,E 7 St & Ave A,5626.07,40.73971,-73.98372,40.72622,-73.97376,member
2FD5C22561720D13,electric_bike,2024-01-01 00:18:37.276,2024-01-01 00:35:39.374,Central Park West & W 76 St,7253.04,Frederick Douglass Blvd & W 115 St,7658.13,40.77897,-73.96446,40.80386,-73.94798,member
18DD11353BB948AB,electric_bike,2024-01-01 00:29:54.563,2024-01-01 00:35:39.890,Henry St & Degraw St,4380.08,Myrtle Ave & Fleet Pl,4628.07,40.68475,-73.98798,40.69353,-73.97202,member
A6F6DDE1486FDB83,electric_bike,2024-01-01 00:25:02.295,2024-01-01 00:35:40.595,Van Cortlandt Park S & Dickinson Ave,8859.03,Broadway & W 234 St,8849.03,40.88435,-73.88496,40.88185,-73.89893,casual
66487B7EBB6C1D30,electric_bike,2024-01-01 00:16:22.246,2024-01-01 00:35:41.843,E 9 St & 5 Ave,5872.10,E 7 St & Ave B,5584.05,40.73276,-73.98488,40.72513,-73.97147,member
6CD3869838D60154,electric_bike,2024-01-01 00:32:02.442,2024-01-01 00:35:42.668,E 13 St & Ave A,5779.09,E 5 St & Cooper Sq,5712.12,40.72967,-73.97088,40.72769,-73.98042,member
644E6AD085D41A2D,electric_bike,2024-01-01 00:29:36.821,2024-01-01 00:35:44.655,Warren St & Court St,4413.08,Columbia St & Kane St,4422.05,40.68637,-73.98305,40.68763,-73.99026,casual
DA78673DED8AE5ED,electric_bike,2024-01-01 00:34:15.242,2024-01-01 00:35:46.988,E 5 St & Ave C,5545.04,E 7 St & Ave B,5584.05,40.72299,-73.97021,40.72513,-73.97147,member
5551CB382838A868,electric_bike,2023-12-31 23:43:29.040,2024-01-01 00:35:48.406,W 100 St & Broadway,7580.01,E 85 St & York Ave,7146.04,40.79737,-73.96138,40.77537,-73.94067,member
4F4F677CAD493BF0,electric_bike,2024-01-01 00:17:02.770,2024-01-01 00:35:49.816,Grand Army Plaza & Plaza St West,4010.15,Smith St & 3 St,4151.01,40.67297,-73.96181,40.67872,-73.98504,casual
9A5986BA22B907B1,electric_bike,2024-01-01 00:24:26.805,2024-01-01 00:35:51.984,Atlantic Ave & Furman St,4614.04,Carroll St & Columbia St,4348.07,40.69165,-73.98873,40.68304,-73.99197,member
F0037C6769B97741,electric_bike,2024-01-01 00:33:53.617,2024-01-01 00:35:53.078,Grand Concourse & E 205 St,8766.03,Jerome Ave & Bedford Park Blvd E,8734.02,40.87553,-73.88364,40.87307,-73.88672,member
A483DCC4102F7BE3,classic_bike,2024-01-01 00:33:31.511,2024-01-01 00:35:53.614,Rutgers St & Henry St,5230.02,Market St & Henry St,5270.09,40.71332,-73.97959,40.71311,-73.98363,casual
683D69659089F33F,electric_bike,2024-01-01 00:31:54.446,2024-01-01 00:35:57.602,Decatur Ave & Oliver Pl,8631.03,Jerome Ave & Bedford Park Blvd E,8734.02,40.867,-73.88308,40.87307,-73.88672,member
499CDEFD64CBDAAE,classic_bike,2024-01-01 00:33:38.575,2024-01-01 00:35:58.277,Rutgers St & Henry St,5230.02,Market St & Henry St,5270.09,40.71332,-73.97959,40.71311,-73.98363,casual
ACE294A357F1157A,electric_bike,2024-01-01 00:21:30.317,2024-01-01 00:36:00.979,Flushing Ave & Vanderbilt Ave,4762.05,Peck Slip & South St,5096.12,40.69795,-73.96172,40.70752,-73.98975,member
41DC252EEAF4C28F,electric_bike,2024-01-01 00:23:29.661,2024-01-01 00:36:01.030,Withers St & Kingsland Ave,5362.08,Manhattan Ave & Leonard St,5442.09,40.71773,-73.93372,40.72084,-73.94106,member
B748C82BD0D5EAEA,electric_bike,2024-01-01 00:18:08.500,2024-01-01 00:36:03.359,Grand Army Plaza & Plaza St West,4010.15,Smith St & 3 St,4151.01,40.67297,-73.96181,40.67872,-73.98504,casual
352965632833B5D2,electric_bike,2024-01-01 00:28:05.261,2024-01-01 00:36:04.380,Grand Concourse & E 166 St,8092.06,Nelson Ave & W 172 St,8290.01,40.83196,-73.91434,40.84396,-73.91566,member
348926FF639E16F6,electric_bike,2024-01-01 00:29:34.512,2024-01-01 00:36:05.578,E 76 St & Park Ave,7128.08,Grand Army Plaza & Central Park S,6839.10,40.77376,-73.9538,40.7644,-73.96443,member
DD865D5A6267E541,classic_bike,2024-01-01 00:26:02.122,2024-01-01 00:36:08.100,Forsyth St & Grand St,5382.07,Canal St & Rutgers St,5303.08,40.7178,-73.98242,40.71428,-73.97941,member
1302506C92EE105E,electric_bike,2024-01-01 00:25:20.708,2024-01-01 00:36:13.353,Fulton St & Adams St,4637.06,Richards St & Delavan St,4202.04,40.69242,-73.97903,40.67943,-73.99601,member
C83BADFE8F0DC90D,electric_bike,2024-01-01 00:33:52.738,2024-01-01 00:36:16.493,Rutgers St & Henry St,5230.02,Market St & Henry St,5270.09,40.71332,-73.97959,40.71311,-73.98363,casual
AC743EF32365E0AE,electric_bike,2024-01-01 00:31:11.397,2024-01-01 00:36:16.852,Warren St & Court St,4413.08,Columbia St & Kane St,4422.05,40.68637,-73.98305,40.68763,-73.99026,member
0BE4BA25AC82477C,classic_bike,2024-01-01 00:32:47.591,2024-01-01 00:36:19.559,Cadman Plaza E & Red Cross Pl,4821.06,Cadman Plaza E & Tillary St,4677.01,40.69992,-73.97924,40.69598,-73.97964,member
E61D83A023B90B9A,classic_bike,2024-01-01 00:25:47.241,2024-01-01 00:36:20.784,Flushing Ave & Woodward Ave,5225.02,Irving Ave & Palmetto St,4775.01,40.71246,-73.91357,40.698,-73.90799,member
25D0D802853E8CFB,electric_bike,2024-01-01 00:06:08.972,2024-01-01 00:36:22.596,8 Ave & W 38 St,6526.05,Grand Army Plaza & Central Park S,6839.10,40.75461,-73.98114,40.7644,-73.96443,casual
EFFABECD90C19889,classic_bike,2024-01-01 00:29:49.620,2024-01-01 00:36:24.396,W 33 St & 10 Ave,6492.04,6 Ave & W 34 St,6364.10,40.75377,-73.98817,40.74964,-73.9777,member
98A201C84B1E2E6E,electric_bike,2024-01-01 00:20:06.675,2024-01-01 00:36:24.855,Bayard St & Baxter St,5351.03,E 33 St & 1 Ave,6197.08,40.71602,-73.98851,40.74323,-73.96516,casual
90EE646A0BC5213A,electric_bike,2024-01-01 00:29:37.077,2024-01-01 00:36:28.274,Kent Ave & Grand St,5388.01,Bayard St & Leonard St,5442.05,40.71642,-73.95724,40.71915,-73.94144,member
56DF513CB2CB8483,electric_bike,2024-01-01 00:20:00.046,2024-01-01 00:36:29.251,Bayard St & Baxter St,5351.03,E 33 St & 1 Ave,6197.08,40.71602,-73.98851,40.74323,-73.96516,member
6A7873178C4A5BA4,classic_bike,2024-01-01 00:30:27.249,2024-01-01 00:36:29.330,Mott St & Prince St,5561.04,E 4 St & 2 Ave,5593.04,40.72318,-73.98394,40.72628,-73.97929,casual
1A4DA534328CD0C8,electric_bike,2024-01-01 00:21:47.440,2024-01-01 00:36:34.410,E 81 St & 1 Ave,7121.13,5 Ave & E 103 St,7511.19,40.77378,-73.94432,40.79226,-73.94481,casual
B739BBD2CEB65EC4,electric_bike,2024-01-01 00:25:15.850,2024-01-01 00:36:34.833,Montague St & Clinton St,4677.06,Cumberland St & Lafayette Ave,4428.02,40.69427,-73.98165,40.68753,-73.96345,casual
77A774296DF0B29E,classic_bike,2024-01-01 00:35:20.772,2024-01-01 00:36:36.815,Kenmare St & Elizabeth St,5453.06,Cleveland Pl & Spring St,5492.05,40.72054,-73.98403,40.7221,-73.98621,member
F6419661224784A5,electric_bike,2024-01-01 00:33:42.335,2024-01-01 00:36:37.752,Hicks St & Montague St,4645.09,Schermerhorn St & Court St,4565.07,40.69513,-73.98501,40.69104,-73.98136,member
7D9BB9B81F7E6649,electric_bike,2024-01-01 00:30:19.622,2024-01-01 00:36:37.856,Union Ave & N 12 St,5411.07,Eagle St & Manhattan Ave,5902.07,40.71924,-73.94473,40.73522,-73.94705,casual
E2509C3CEE8B29E6,electric_bike,2024-01-01 00:12:56.358,2024-01-01 00:36:40.185,Center Blvd & 51 Ave,6179.07,Suffolk St & Stanton St,5445.02,40.74337,-73.95139,40.72066,-73.97504,member
101DBB7F9F49EE8F,electric_bike,2024-01-01 00:18:13.153,2024-01-01 00:36:40.533,Central Park West & W 76 St,7253.04,Frederick Douglass Blvd & W 115 St,7658.13,40.77897,-73.96446,40.80386,-73.94798,casual
122E6125E1F71748,electric_bike,2024-01-01 00:30:48.615,2024-01-01 00:36:41.924,Rivington St & Chrystie St,5453.01,Grand St & Samuel Dickstein Plaza,5335.07,40.7211,-73.98128,40.71512,-73.97411,member
D169984A889DF940,classic_bike,2024-01-01 00:32:48.814,2024-01-01 00:36:42.474,Rutgers St & Henry St,5230.02,Market St & Henry St,5270.09,40.71332,-73.97959,40.71311,-73.98363,casual
993320985A68434E,electric_bike,2024-01-01 00:24:55.237,2024-01-01 00:36:46.026,Columbia Heights & Cranberry St,4829.01,Centre St & Chambers St,5207.01,40.70038,-73.98457,40.71273,-73.99301,casual
3C74D8A39396946D,electric_bike,2024-01-01 00:19:08.908,2024-01-01 00:36:46.181,Nostrand Ave & Myrtle Ave,4707.04,Stanton St & Chrystie St,5523.02,40.69527,-73.9447,40.72229,-73.98087,member
921634CA3AA7D1EF,classic_bike,2024-01-01 00:32:09.848,2024-01-01 00:36:46.604,Gramercy Park N & Gramercy Park E,6013.12,2 Ave & E 29 St,6122.09,40.73795,-73.97496,40.74172,-73.96848,member
40885644B5CE77A9,electric_bike,2023-12-31 23:53:51.264,2024-01-01 00:36:48.551,104 St & Northern Blvd,6651.01,104 St & Northern Blvd,6651.01,40.75755,-73.86343,40.75755,-73.86343,casual
D128D5E3F7BBB4DA,electric_bike,2024-01-01 00:30:37.360,2024-01-01 00:36:50.494,Rivington St & Chrystie St,5453.01,Grand St & Samuel Dickstein Plaza,5335.07,40.7211,-73.98128,40.71512,-73.97411,member
C2A90A582C4B6B9D,electric_bike,2024-01-01 00:29:55.480,2024-01-01 00:36:55.122,E 17 St & Broadway,5980.07,Allen St & Stanton St,5484.09,40.73705,-73.97958,40.72205,-73.97868,member
A9E7FD8EC7BCCA2F,electric_bike,2024-01-01 00:28:39.279,2024-01-01 00:36:58.191,Whitehall St & Bridge St,4962.02,West St & Liberty St,5184.08,40.70366,-74.00095,40.71144,-74.00249,member
530113276AB88331,electric_bike,2024-01-01 00:25:18.105,2024-01-01 00:36:59.512,Central Park West & W 68 St,7079.06,W 47 St & 9 Ave,6786.02,40.77341,-73.96824,40.76153,-73.97957,member
6DF38A89BEF0AC38,classic_bike,2024-01-01 00:16:06.966,2024-01-01 00:36:59.605,Myrtle Ave & Marcy Ave,4707.03,Sterling Pl & Franklin Ave,4033.16,40.6954,-73.94208,40.67325,-73.94888,member
16E43884B0720744,electric_bike,2024-01-01 00:26:01.110,2024-01-01 00:37:01.260,Flatbush Ave & Eastern Pkwy,3856.03,Parkside Ave & Ocean Ave,3448.02,40.66876,-73.9577,40.65485,-73.95376,casual
247BD356C007260B,electric_bike,2024-01-01 00:33:31.229,2024-01-01 00:37:05.250,Riverside Dr & W 78 St,7340.06,Riverside Blvd & W 67 St,7183.03,40.78415,-73.9736,40.77751,-73.97847,member
2EE3B3D0AF3BE205,electric_bike,2024-01-01 00:03:03.476,2024-01-01 00:37:07.971,Carroll St & 6 Ave,4019.06,Metropolitan Ave & Bedford Ave,5308.04,40.67409,-73.96907,40.71535,-73.95197,casual
7F74A788651B0530,electric_bike,2024-01-01 00:24:01.184,2024-01-01 00:37:09.025,Columbia Heights & Cranberry St,4829.01,Centre St & Chambers St,5207.01,40.70038,-73.98457,40.71273,-73.99301,casual
F6DBCFD39845835C,electric_bike,2023-12-31 23:58:25.337,2024-01-01 00:37:09.931,W 20 St & 10 Ave,6306.01,30 Ave & 41 St,6812.06,40.74569,-73.99351,40.76342,-73.90932,member
3FEABA20ACA6F405,electric_bike,2024-01-01 00:19:31.063,2024-01-01 00:37:10.068,Clinton St & Joralemon St,4605.04,Old Fulton St,4903.08,40.69239,-73.98263,40.70277,-73.98305,casual
